objet,acheteur_nom,titulaire_nom,montant_rationalise,montant_anomalie,dateNotification
"FOURNITURE DE DEFIBRILLATEURS CARDIAQUES IMPLANTABLES, SONDES DE DEFIBRILLATION, STIMULATEURS CARDIAQUES, SONDES DE STIMULATION et SONDES D’ELECTROPHYSIOLOGIE  - STIMULATEUR CARDIAQUE DOUBLE CHAMBRE DDDR AVEC SEUILS A ET V AUTOMATIQUES",HOPITAL LE MANS,MEDTRONIC FRANCE,826121.4,,2019-12-09
"FOURNITURE DE DEFIBRILLATEURS CARDIAQUES IMPLANTABLES, SONDES DE DEFIBRILLATION, STIMULATEURS CARDIAQUES, SONDES DE STIMULATION et SONDES D’ELECTROPHYSIOLOGIE  - HOLTER IMPLANTABLE PAR INJECTION",HOPITAL LE MANS,MEDTRONIC FRANCE,29022.4,,2019-12-09
"FOURNITURE DE DEFIBRILLATEURS CARDIAQUES IMPLANTABLES, SONDES DE DEFIBRILLATION, STIMULATEURS CARDIAQUES, SONDES DE STIMULATION et SONDES D’ELECTROPHYSIOLOGIE  - DISPOSITIFS POUR RESYNCHRONISATION VENTRICULAIRE, AVEC OU SANS DEFIBRILLATION",HOPITAL LE MANS,MEDTRONIC FRANCE,1261405.4,,2019-12-09
"FOURNITURE DE DEFIBRILLATEURS CARDIAQUES IMPLANTABLES, SONDES DE DEFIBRILLATION, STIMULATEURS CARDIAQUES, SONDES DE STIMULATION et SONDES D’ELECTROPHYSIOLOGIE  - SONDES HISSIENNES",HOPITAL LE MANS,MEDTRONIC FRANCE,36655.2,,2019-12-09
"FOURNITURE DE DEFIBRILLATEURS CARDIAQUES IMPLANTABLES, SONDES DE DEFIBRILLATION, STIMULATEURS CARDIAQUES, SONDES DE STIMULATION et SONDES D’ELECTROPHYSIOLOGIE  - STIMULATEUR CARDIAQUE SIMPLE CHAMBRE VVIR AVEC DOUBLE CAPTEUR",HOPITAL LE MANS,BOSTON SCIENTIFIC,90295.2,,2019-12-06
"FOURNITURE DE DEFIBRILLATEURS CARDIAQUES IMPLANTABLES, SONDES DE DEFIBRILLATION, STIMULATEURS CARDIAQUES, SONDES DE STIMULATION et SONDES D’ELECTROPHYSIOLOGIE  - STIMULATEUR CARDIAQUE DOUBLE CHAMBRE DDDR AVEC DOUBLE CAPTEUR",HOPITAL LE MANS,BOSTON SCIENTIFIC,108138.4,,2019-12-06
"FOURNITURE DE DEFIBRILLATEURS CARDIAQUES IMPLANTABLES, SONDES DE DEFIBRILLATION, STIMULATEURS CARDIAQUES, SONDES DE STIMULATION et SONDES D’ELECTROPHYSIOLOGIE  - SONDE QUADRIPOLAIRE D’ELECTROPHYSIOLOGIE STANDARD",HOPITAL LE MANS,JOHNSON & JOHNSON MEDICAL SAS,56300.0,,2019-12-06
"FOURNITURE DE DEFIBRILLATEURS CARDIAQUES IMPLANTABLES, SONDES DE DEFIBRILLATION, STIMULATEURS CARDIAQUES, SONDES DE STIMULATION et SONDES D’ELECTROPHYSIOLOGIE  - DISPOSITIFS POUR RESYNCHRONISATION VENTRICULAIRE AVEC OU SANS DEFIBRILLATION",HOPITAL LE MANS,BOSTON SCIENTIFIC,174420.84,,2019-12-06
"FOURNITURE DE DEFIBRILLATEURS CARDIAQUES IMPLANTABLES, SONDES DE DEFIBRILLATION, STIMULATEURS CARDIAQUES, SONDES DE STIMULATION et SONDES D’ELECTROPHYSIOLOGIE  - DEFIBRILLATEUR CARDIAQUE IMPLANTABLE SIMPLE CHAMBRE AVEC DETECTION ATRIALE ET VENTRICULAIRE",HOPITAL LE MANS,BIOTRONIK FRANCE,247279.8,,2019-12-06
"FOURNITURE DE DEFIBRILLATEURS CARDIAQUES IMPLANTABLES, SONDES DE DEFIBRILLATION, STIMULATEURS CARDIAQUES, SONDES DE STIMULATION et SONDES D’ELECTROPHYSIOLOGIE  - DEFIBRILLATEUR CARDIAQUE IMPLANTABLE SOUS-CUTANE",HOPITAL LE MANS,BOSTON SCIENTIFIC,311215.6,,2019-12-06
"FOURNITURE DE DEFIBRILLATEURS CARDIAQUES IMPLANTABLES, SONDES DE DEFIBRILLATION, STIMULATEURS CARDIAQUES, SONDES DE STIMULATION et SONDES D’ELECTROPHYSIOLOGIE  - STIMULATEUR CARDIAQUE DOUBLE CHAMBRE DDDR AVEC ASSERVISSEMENT A LA CONTRACTILITE MYOCARDIQUE",HOPITAL LE MANS,BIOTRONIK FRANCE,127095.6,,2019-12-06
2019AO33004-Implant exovasculaire de fermeture de Foramen ovale vasculaire  FOP et syst�me de larguage associ�,CENTRE HOSPITALIER LES CHANAUX,ABBOTT MEDICAL FRANCE SAS,53104.2,,2019-12-05
"AOO-2019-3206-3207, Le marché a pour objet la fourniture de défibrillateurs cardiaques implantables, divisée en 2 lots.Lots 1 Défibrillateur cardiaque implantable. -",CENTRE HOSPITALIER DE VALENCIENNES,BIOTRONIK FRANCE,173175.45,,2019-11-01
"AOO-2019-3206-3207 Le marché a pour objet la fourniture de défibrillateurs cardiaques implantables, divisée en 2 lots, lot 2 Câble chirurgical pour pacemaker externe",CENTRE HOSPITALIER DE VALENCIENNES,MEDTRONIC FRANCE,8700.0,,2019-11-01
"Fourniture de DMPI -  Familles Cardiologie Interventionnelle, Chirurgie Cardiaque - - Stent endocoronaire en alliage métallique à base de platine",CENTRE HOSPITALIER REGIONAL DE MARSEILLE (ASSISTANCE PUBLIQUE-HOPITAUX MARSEILLE),BOSTON SCIENTIFIC,3000000.0,,2019-10-22
"Fourniture de dispositifs médicaux pour valves  cardiaques, prothèses vasculaires et système d’assistance ventriculaire (18 lots)",CHU NANTES (DIRECTION GENERALE),MEDTRONIC FRANCE,5934179.88,,2019-10-21
"Fourniture de dispositifs médicaux à usage unique de chirurgies digestive, gynécologique, urologique, coelioscopique, pédiatrique - agrafage et plaque - IMPLANT INCONTINENCE URINAIRE D’EFFORT VOIE BASSE GYNECOLOGIE TECHNIQUE RETROPUBIENNE",CENTRE HOSPITALIER UNIVERSITAIRE DE CAEN NORMANDIE,JOHNSON & JOHNSON MEDICAL SAS,21300.0,,2019-10-21
"Fourniture de dispositifs médicaux pour valves  cardiaques, prothèses vasculaires et système d’assistance ventriculaire (18 lots)",CHU NANTES (DIRECTION GENERALE),GETINGE FRANCE,135626.0,,2019-10-17
"Fourniture de dispositifs médicaux pour valves  cardiaques, prothèses vasculaires et système d’assistance ventriculaire (18 lots)",CHU NANTES (DIRECTION GENERALE),ABBOTT MEDICAL FRANCE SAS,6477144.68,,2019-10-16
"FOurniture DMPI - Familles Vasculaire, Cardiologie Interventionnelle, Chirurgie vasculaire, Chirurgie Cardiaque, Embolisation, Rythmologie - STENT AUTO-EXPANSIBLE CAROTIDIEN EN ALLIAGE DE CHROME COBALT",CENTRE HOSPITALIER REGIONAL DE MARSEILLE (ASSISTANCE PUBLIQUE-HOPITAUX MARSEILLE),BOSTON SCIENTIFIC,270000.0,,2019-10-16
"FOurniture DMPI - Familles Vasculaire, Cardiologie Interventionnelle, Chirurgie vasculaire, Chirurgie Cardiaque, Embolisation, Rythmologie - STENT EN ACIER SUR BALLON, RECOUVERT DE PTFE EN INTERNE ET EN EXTERNE, 6F COMPATIBLE SUR GUIDE",CENTRE HOSPITALIER REGIONAL DE MARSEILLE (ASSISTANCE PUBLIQUE-HOPITAUX MARSEILLE),GETINGE FRANCE,540000.0,,2019-10-16
"FOurniture DMPI - Familles Vasculaire, Cardiologie Interventionnelle, Chirurgie vasculaire, Chirurgie Cardiaque, Embolisation, Rythmologie - STENT ENDOCORONAIRE EN  CHROME COBALT A LIBERATION CONTRÔLÉE DE SIROLIMUS AVEC POLYMERE BIODEGRADABLE",CENTRE HOSPITALIER REGIONAL DE MARSEILLE (ASSISTANCE PUBLIQUE-HOPITAUX MARSEILLE),BIOTRONIK FRANCE,900000.0,,2019-10-16
Fourniture de dispositifs médicaux prothétiques implantables et stériles à usage unique,CENTRE HOSPITALIER REGIONAL DE MARSEILLE (ASSISTANCE PUBLIQUE-HOPITAUX MARSEILLE),MEDTRONIC FRANCE,2214630.0,,2019-10-01
Fourniture de dispositifs médicaux prothétiques implantables et stériles à usage unique,CENTRE HOSPITALIER REGIONAL DE MARSEILLE (ASSISTANCE PUBLIQUE-HOPITAUX MARSEILLE),STRYKER FRANCE SA,28035.0,,2019-09-27
Fourniture de dispositifs médicaux prothétiques implantables et stériles à usage unique,CENTRE HOSPITALIER REGIONAL DE MARSEILLE (ASSISTANCE PUBLIQUE-HOPITAUX MARSEILLE),BOSTON SCIENTIFIC,3295290.6,,2019-09-26
Fourniture de dispositifs médicaux prothétiques implantables et stériles à usage unique,CENTRE HOSPITALIER REGIONAL DE MARSEILLE (ASSISTANCE PUBLIQUE-HOPITAUX MARSEILLE),BIOTRONIK FRANCE,493350.0,,2019-09-26
"FOURNITURE DE DISPOSITIFS MEDICAUX IMPLANTABLES : SYSTEME DE STIMULATION TRANSCATHETER SANS SONDE pour les établissements du GHT Sud Lorraine suivants : CHRU de Nancy. Accord-cadre à bons de commande mono-attributaire, sans minimum ni maximum en valeur ou",CENTRE HOSPITALIER REGIONAL UNIVERSITAIRE DE NANCY,MEDTRONIC FRANCE,252000.0,,2019-09-24
"Le présent marché public a pour objet la fourniture de dispositifs médicaux : colles, renforts de paroi, clips/clamps, cliochirurgie, sutures, agrafage mécanique et implants crâniens pour le Groupement Hospitalier Universitaire de Champagne",CENTRE HOSPITALIER UNIVERSITAIRE REIMS,MEDTRONIC FRANCE,318914.8,,2019-09-12
"Le présent marché public a pour objet la fourniture de dispositifs médicaux : colles, renforts de paroi, clips/clamps, cliochirurgie, sutures, agrafage mécanique et implants crâniens pour le Groupement Hospitalier Universitaire de Champagne",CENTRE HOSPITALIER UNIVERSITAIRE REIMS,JOHNSON & JOHNSON MEDICAL SAS,646312.48,,2019-09-11
"Le présent marché public a pour objet la fourniture de dispositifs médicaux : colles, renforts de paroi, clips/clamps, cliochirurgie, sutures, agrafage mécanique et implants crâniens pour le Groupement Hospitalier Universitaire de Champagne  - BANDELETTE ",CENTRE HOSPITALIER UNIVERSITAIRE REIMS,BOSTON SCIENTIFIC,28160.0,,2019-09-11
"Fourniture de dispositifs médicaux prothétiques implantables et stériles à usage unique - PROTHÈSE VASCULAIRE POLYESTER TRICOTÉ ET EN POLYESTER TISSÉ, IMPRÉGNÉE DE COLLAGÈNE",CENTRE HOSPITALIER REGIONAL DE MARSEILLE (ASSISTANCE PUBLIQUE-HOPITAUX MARSEILLE),GETINGE FRANCE,700000.0,,2019-09-02
"Fourniture de dispositifs médicaux consommables: - -Pour angiographie et angioplastie coronaire et périphérique  - -De radiologie interventionnelle  - -Pour chirurgie vasculaire - dans le cadre du GHT72. - CATHETER GUIDE POUR ANGIOPLASTIE CORONAIRE, TOU...",HOPITAL LE MANS,MEDTRONIC FRANCE,59532.0,,2019-08-28
Fourniture de dispositifs médicaux consommables: - -Pour angiographie et angioplastie coronaire et périphérique  - -De radiologie interventionnelle  - -Pour chirurgie vasculaire - dans le cadre du GHT72. - CATHETER A ECHANGE RAPIDE POUR ANGIOPLASTIE COR...,HOPITAL LE MANS,ABBOTT MEDICAL FRANCE SAS,55296.0,,2019-08-28
Fourniture de dispositifs médicaux consommables: - -Pour angiographie et angioplastie coronaire et périphérique  - -De radiologie interventionnelle  - -Pour chirurgie vasculaire - dans le cadre du GHT72. - CATHETER EXTENSION DE GUIDE CORONAIRE,HOPITAL LE MANS,BOSTON SCIENTIFIC,21600.0,,2019-08-28
Fourniture de dispositifs médicaux consommables: - -Pour angiographie et angioplastie coronaire et périphérique  - -De radiologie interventionnelle  - -Pour chirurgie vasculaire - dans le cadre du GHT72. - CATHETER DE THROMBOASPIRATION CORONAIRE,HOPITAL LE MANS,MEDTRONIC FRANCE,21600.0,,2019-08-28
Fourniture de dispositifs médicaux consommables: - -Pour angiographie et angioplastie coronaire et périphérique  - -De radiologie interventionnelle  - -Pour chirurgie vasculaire - dans le cadre du GHT72. - CATHETER DE DILATATION PERIPHERIQUE A BALLONNET G,HOPITAL LE MANS,BOSTON SCIENTIFIC,900.0,,2019-08-28
Fourniture de dispositifs médicaux prothétiques implantables et stériles à usage unique - NEUROEMBOLISATION : SYSTÈME D’EMBOLISATION PAR COIL À LARGAGE ÉLECTROLYTIQUE,CENTRE HOSPITALIER REGIONAL DE MARSEILLE (ASSISTANCE PUBLIQUE-HOPITAUX MARSEILLE),STRYKER FRANCE SA,850000.0,,2019-08-27
Fourniture de dispositifs médicaux prothétiques implantables et stériles à usage unique,CENTRE HOSPITALIER REGIONAL DE MARSEILLE (ASSISTANCE PUBLIQUE-HOPITAUX MARSEILLE),STRYKER FRANCE SA,850000.0,,2019-08-27
Fourniture de dispositifs médicaux prothétiques implantables et stériles à usage unique - NEUROEMBOLISATION : SYSTÈME D’EMBOLISATION PAR COIL A DETACHEMENT THERMOMECANIQUE,CENTRE HOSPITALIER REGIONAL DE MARSEILLE (ASSISTANCE PUBLIQUE-HOPITAUX MARSEILLE),JOHNSON & JOHNSON MEDICAL SAS,275000.0,,2019-08-27
Fourniture de dispositifs médicaux consommables: - -Pour angiographie et angioplastie coronaire et périphérique  - -De radiologie interventionnelle  - -Pour chirurgie vasculaire - dans le cadre du GHT72. - CATHETER A ECHANGE RAPIDE POUR ANGIOPLASTIE PER...,HOPITAL LE MANS,BOSTON SCIENTIFIC,16500.0,,2019-08-26
Fourniture de dispositifs médicaux consommables: - -Pour angiographie et angioplastie coronaire et périphérique  - -De radiologie interventionnelle  - -Pour chirurgie vasculaire - dans le cadre du GHT72. - CATHETER A ECHANGE RAPIDE POUR ANGIOPLASTIE PER...,HOPITAL LE MANS,BOSTON SCIENTIFIC,4400.0,,2019-08-26
Fourniture de dispositifs médicaux consommables: - -Pour angiographie et angioplastie coronaire et périphérique  - -De radiologie interventionnelle  - -Pour chirurgie vasculaire - dans le cadre du GHT72. - CATHETER A ECHANGE RAPIDE POUR ANGIOPLASTIE COR...,HOPITAL LE MANS,BIOTRONIK FRANCE,35280.0,,2019-08-26
"FOURNITURE DE DISPOSITIFS MEDICAUX IMPLANTABLES : DEFIBRILLATEUR SOUS-CUTANE SANS SONDE ENDOCARDIQUE pour les établissements du GHT Sud Lorraine suivants : CHRU de Nancy.  Accord-cadre à bons de commande mono-attributaire, sans minimum ni maximum en valeu",CENTRE HOSPITALIER REGIONAL UNIVERSITAIRE DE NANCY,BOSTON SCIENTIFIC,648023.46,,2019-08-16
"La présente consultation a pour objet la fourniture de dispositifs médicaux stériles, implantables ou non, nécessaires à l’activité des services et des blocs opératoires des établissements membres du GHT Vendée. ",CHD LA ROCHE SUR YON LUCON MONTAIGU (CHD-VENDEE),JOHNSON & JOHNSON MEDICAL SAS,11688.26,,2019-08-08
"La présente consultation a pour objet la fourniture de dispositifs médicaux stériles, implantables ou non, nécessaires à l’activité des services et des blocs opératoires des établissements membres du GHT Vendée. ",CHD LA ROCHE SUR YON LUCON MONTAIGU (CHD-VENDEE),JOHNSON & JOHNSON MEDICAL SAS,18327.0,,2019-08-08
"La présente consultation a pour objet la fourniture de dispositifs médicaux stériles, implantables ou non, nécessaires à l’activité des services et des blocs opératoires des établissements membres du GHT Vendée. ",CHD LA ROCHE SUR YON LUCON MONTAIGU (CHD-VENDEE),JOHNSON & JOHNSON MEDICAL SAS,12345.3,,2019-08-08
"La présente consultation a pour objet la fourniture de dispositifs médicaux stériles, implantables ou non, nécessaires à l’activité des services et des blocs opératoires des établissements membres du GHT Vendée. ",CHD LA ROCHE SUR YON LUCON MONTAIGU (CHD-VENDEE),JOHNSON & JOHNSON MEDICAL SAS,5138.25,,2019-08-08
"La présente consultation a pour objet la fourniture de dispositifs médicaux stériles, implantables ou non, nécessaires à l’activité des services et des blocs opératoires des établissements membres du GHT Vendée.",CHD LA ROCHE SUR YON LUCON MONTAIGU (CHD-VENDEE),JOHNSON & JOHNSON MEDICAL SAS,23405.7,,2019-08-08
"La présente consultation a pour objet la fourniture de dispositifs médicaux stériles, implantables ou non, nécessaires à l’activité des services et des blocs opératoires des établissements membres du GHT Vendée.",CHD LA ROCHE SUR YON LUCON MONTAIGU (CHD-VENDEE),JOHNSON & JOHNSON MEDICAL SAS,805.55,,2019-08-08
"La présente consultation a pour objet la fourniture de dispositifs médicaux stériles, implantables ou non, nécessaires à l’activité des services et des blocs opératoires des établissements membres du GHT Vendée.",CHD LA ROCHE SUR YON LUCON MONTAIGU (CHD-VENDEE),JOHNSON & JOHNSON MEDICAL SAS,36047.35,,2019-08-08
"La présente consultation a pour objet la fourniture de dispositifs médicaux stériles, implantables ou non, nécessaires à l’activité des services et des blocs opératoires des établissements membres du GHT Vendée.",CHD LA ROCHE SUR YON LUCON MONTAIGU (CHD-VENDEE),MEDTRONIC FRANCE,3465.0,,2019-08-05
"La présente consultation a pour objet la fourniture de dispositifs médicaux stériles, implantables ou non, nécessaires à l’activité des services et des blocs opératoires des établissements membres du GHT Vendée.",CHD LA ROCHE SUR YON LUCON MONTAIGU (CHD-VENDEE),MEDTRONIC FRANCE,535500.0,,2019-08-05
"La présente consultation a pour objet la fourniture de dispositifs médicaux stériles, implantables ou non, nécessaires à l’activité des services et des blocs opératoires des établissements membres du GHT Vendée.",CHD LA ROCHE SUR YON LUCON MONTAIGU (CHD-VENDEE),MEDTRONIC FRANCE,405519.0,,2019-08-05
"La présente consultation a pour objet la fourniture de dispositifs médicaux stériles, implantables ou non, nécessaires à l’activité des services et des blocs opératoires des établissements membres du GHT Vendée.",CHD LA ROCHE SUR YON LUCON MONTAIGU (CHD-VENDEE),MEDTRONIC FRANCE,237024.9,,2019-08-05
"La présente consultation a pour objet la fourniture de dispositifs médicaux stériles, implantables ou non, nécessaires à l’activité des services et des blocs opératoires des établissements membres du GHT Vendée.",CHD LA ROCHE SUR YON LUCON MONTAIGU (CHD-VENDEE),MEDTRONIC FRANCE,231215.4,,2019-08-05
"La présente consultation a pour objet la fourniture de dispositifs médicaux stériles, implantables ou non, nécessaires à l’activité des services et des blocs opératoires des établissements membres du GHT Vendée.",CHD LA ROCHE SUR YON LUCON MONTAIGU (CHD-VENDEE),MEDTRONIC FRANCE,56872.05,,2019-08-05
"La présente consultation a pour objet la fourniture de dispositifs médicaux stériles, implantables ou non, nécessaires à l’activité des services et des blocs opératoires des établissements membres du GHT Vendée.",CHD LA ROCHE SUR YON LUCON MONTAIGU (CHD-VENDEE),MEDTRONIC FRANCE,411.84,,2019-08-05
"La présente consultation a pour objet la fourniture de dispositifs médicaux stériles, implantables ou non, nécessaires à l’activité des services et des blocs opératoires des établissements membres du GHT Vendée.",CHD LA ROCHE SUR YON LUCON MONTAIGU (CHD-VENDEE),MEDTRONIC FRANCE,452250.0,,2019-08-05
"La présente consultation a pour objet la fourniture de dispositifs médicaux stériles, implantables ou non, nécessaires à l’activité des services et des blocs opératoires des établissements membres du GHT Vendée. ",CHD LA ROCHE SUR YON LUCON MONTAIGU (CHD-VENDEE),STRYKER FRANCE SA,10675.5,,2019-08-05
"La présente consultation a pour objet la fourniture de dispositifs médicaux stériles, implantables ou non, nécessaires à l’activité des services et des blocs opératoires des établissements membres du GHT Vendée. ",CHD LA ROCHE SUR YON LUCON MONTAIGU (CHD-VENDEE),ZIMMER BIOMET FRANCE,75060.0,,2019-08-05
"La présente consultation a pour objet la fourniture de dispositifs médicaux stériles, implantables ou non, nécessaires à l’activité des services et des blocs opératoires des établissements membres du GHT Vendée. ",CHD LA ROCHE SUR YON LUCON MONTAIGU (CHD-VENDEE),ZIMMER BIOMET FRANCE,807246.0,,2019-08-05
"La présente consultation a pour objet la fourniture de dispositifs médicaux stériles, implantables ou non, nécessaires à l’activité des services et des blocs opératoires des établissements membres du GHT Vendée.",CHD LA ROCHE SUR YON LUCON MONTAIGU (CHD-VENDEE),ZIMMER BIOMET FRANCE,6239.94,,2019-08-05
"La présente consultation a pour objet la fourniture de dispositifs médicaux stériles, implantables ou non, nécessaires à l’activité des services et des blocs opératoires des établissements membres du GHT Vendée. ",CHD LA ROCHE SUR YON LUCON MONTAIGU (CHD-VENDEE),ZIMMER BIOMET FRANCE,778272.0,,2019-08-05
"La présente consultation a pour objet la fourniture de dispositifs médicaux stériles, implantables ou non, nécessaires à l’activité des services et des blocs opératoires des établissements membres du GHT Vendée. ",CHD LA ROCHE SUR YON LUCON MONTAIGU (CHD-VENDEE),STRYKER FRANCE SA,114750.0,,2019-08-05
"La présente consultation a pour objet la fourniture de dispositifs médicaux stériles, implantables ou non, nécessaires à l’activité des services et des blocs opératoires des établissements membres du GHT Vendée. ",CHD LA ROCHE SUR YON LUCON MONTAIGU (CHD-VENDEE),STRYKER FRANCE SA,3258.0,,2019-08-05
"La présente consultation a pour objet la fourniture de dispositifs médicaux stériles, implantables ou non, nécessaires à l’activité des services et des blocs opératoires des établissements membres du GHT Vendée. ",CHD LA ROCHE SUR YON LUCON MONTAIGU (CHD-VENDEE),ZIMMER BIOMET FRANCE,4140.0,,2019-08-05
"La présente consultation a pour objet la fourniture de dispositifs médicaux stériles, implantables ou non, nécessaires à l’activité des services et des blocs opératoires des établissements membres du GHT Vendée. ",CHD LA ROCHE SUR YON LUCON MONTAIGU (CHD-VENDEE),STRYKER FRANCE SA,46080.0,,2019-08-05
"La présente consultation a pour objet la fourniture de dispositifs médicaux stériles, implantables ou non, nécessaires à l’activité des services et des blocs opératoires des établissements membres du GHT Vendée. ",CHD LA ROCHE SUR YON LUCON MONTAIGU (CHD-VENDEE),STRYKER FRANCE SA,15154.65,,2019-08-05
"La présente consultation a pour objet la fourniture de dispositifs médicaux stériles, implantables ou non, nécessaires à l’activité des services et des blocs opératoires des établissements membres du GHT Vendée. ",CHD LA ROCHE SUR YON LUCON MONTAIGU (CHD-VENDEE),ZIMMER BIOMET FRANCE,56469.6,,2019-08-05
"La présente consultation a pour objet la fourniture de dispositifs médicaux stériles, implantables ou non, nécessaires à l’activité des services et des blocs opératoires des établissements membres du GHT Vendée.",CHD LA ROCHE SUR YON LUCON MONTAIGU (CHD-VENDEE),GETINGE FRANCE,166350.0,,2019-08-05
"La présente consultation a pour objet la fourniture de dispositifs médicaux stériles, implantables ou non, nécessaires à l’activité des services et des blocs opératoires des établissements membres du GHT Vendée.",CHD LA ROCHE SUR YON LUCON MONTAIGU (CHD-VENDEE),MEDTRONIC FRANCE,39000.0,,2019-08-05
"La présente consultation a pour objet la fourniture de dispositifs médicaux stériles, implantables ou non, nécessaires à l’activité des services et des blocs opératoires des établissements membres du GHT Vendée. ",CHD LA ROCHE SUR YON LUCON MONTAIGU (CHD-VENDEE),ZIMMER BIOMET FRANCE,54064.8,,2019-08-05
